boom_user_id,first_name,last_name,email,phone,city,country,birthday,created_at,has_membership,membership_since,points
bm_usr_003351,María,Bermúdez,maria.bermudez@gmail.com,3275609812,Manizales,CO,1984-06-02,2025-10-28 12:00:00,false,,55
bm_usr_003352,Tatiana,Valencia,tatiana.valencia@hotmail.com,3262279839,Bogotá,CO,1996-03-19,2025-10-02 12:00:00,false,,41
bm_usr_003353,Fabián,López,fabian.lopez48@gmail.com,3249403382,Medellín,CO,1973-06-26,2025-11-07 12:00:00,false,,41
bm_usr_003354,Paula,Gómez,paula.gomez502@gmail.com,3250156698,Bucaramanga,CO,2005-11-25,2025-07-01 12:00:00,false,,66
bm_usr_003355,Diana,Peña,diana.pena58@outlook.com,3249880914,Medellín,CO,2005-04-06,2025-11-23 12:00:00,false,,39
bm_usr_003356,Miguel,Guerrero,miguel.guerrero@icloud.com,3270840994,Cali,CO,1982-10-08,2026-01-17 12:00:00,false,,14
bm_usr_003357,Mateo,Zapata,mateo.zapata33@gmail.com,3128109967,Medellín,CO,2003-03-22,2025-09-16 12:00:00,true,2026-01-30 12:00:00,221
bm_usr_003358,Ximena,Jiménez,ximena.jimenez@icloud.com,3119270664,Bogotá,CO,1990-03-14,2025-11-04 12:00:00,true,2026-01-06 12:00:00,219
bm_usr_003359,Sara,Salazar,sara.salazar94@proton.me,3040363614,Medellín,CO,1984-07-22,2026-02-24 12:00:00,true,2026-07-03 12:00:00,235
bm_usr_003360,Tatiana,Restrepo,tatiana.restrepo904@gmail.com,3201293730,Pereira,CO,1991-05-03,2025-12-05 12:00:00,false,,16
bm_usr_003361,Alejandra,López,alejandra.lopez@yahoo.com,3250695106,Bogotá,CO,1992-03-21,2025-12-04 12:00:00,false,,21
bm_usr_003362,Andrea,Ramírez,andrea.ramirez@gmail.com,3279712239,Barranquilla,CO,1998-06-18,2025-06-28 12:00:00,false,,35
bm_usr_003363,Nicolás,Peña,nicolas.pena90@gmail.com,3176322732,Cali,CO,1997-09-21,2026-01-27 12:00:00,false,,43
bm_usr_003364,Esteban,Hernández,esteban.hernandez52@icloud.com,3025630176,Medellín,CO,1979-12-06,2025-10-01 12:00:00,true,2026-04-30 12:00:00,250
bm_usr_003365,Luisa,Rodríguez,luisa.rodriguez46@gmail.com,3068001694,Bogotá,CO,1997-01-20,2025-09-30 12:00:00,false,,53
bm_usr_003366,Diana,Cárdenas,diana.cardenas27@hotmail.com,3163255835,Medellín,CO,2000-09-17,2025-12-19 12:00:00,true,2025-12-23 12:00:00,263
bm_usr_003367,Mateo,Vargas,mateo.vargas@yahoo.com,3215855879,Manizales,CO,2003-08-03,2025-08-14 12:00:00,true,2025-11-09 12:00:00,245
bm_usr_003368,Catalina,Peña,catalina.pena320@gmail.com,3163448094,Bucaramanga,CO,1982-06-10,2025-06-26 12:00:00,true,2026-02-24 12:00:00,270
bm_usr_003369,Isabella,Ramírez,isabella.ramirez621@gmail.com,3075953304,Pereira,CO,1976-02-22,2026-01-21 12:00:00,false,,36
bm_usr_003370,Daniel,Cifuentes,daniel.cifuentes@gmail.com,3161966710,Bucaramanga,CO,1975-04-18,2025-10-05 12:00:00,true,2026-07-07 12:00:00,252
bm_usr_003371,Óscar,Bermúdez,oscar.bermudez14@outlook.com,3126225208,Medellín,CO,2006-06-07,2025-08-04 12:00:00,false,,31
bm_usr_003372,Andrea,Salazar,andrea.salazar677@gmail.com,3108335265,Bogotá,CO,1975-02-12,2026-05-15 12:00:00,false,,35
bm_usr_003373,Manuela,Peña,manuela.pena21@gmail.com,3122240857,Pereira,CO,1998-08-02,2025-08-26 12:00:00,false,,49
bm_usr_003374,María,Quintero,maria.quintero957@gmail.com,3120137353,Medellín,CO,2006-10-04,2025-10-18 12:00:00,false,,46
bm_usr_003375,Felipe,Mejía,felipe.mejia90@yahoo.com,3047799462,Cartagena,CO,1996-06-12,2026-04-12 12:00:00,false,,35
bm_usr_003376,Juliana,Valencia,juliana.valencia97@gmail.com,3077078018,Barranquilla,CO,1988-07-02,2025-12-09 12:00:00,false,,46
bm_usr_003377,Ricardo,Peña,ricardo.pena351@gmail.com,3283958227,Bogotá,CO,1991-06-18,2025-08-26 12:00:00,false,,11
bm_usr_003378,Andrés,Quintero,andres.quintero659@outlook.com,3188431708,Medellín,CO,1973-04-28,2025-09-30 12:00:00,false,,44
bm_usr_003379,María,Suárez,maria.suarez@icloud.com,3091388618,Pereira,CO,1980-07-06,2025-10-30 12:00:00,false,,24
bm_usr_003380,Ximena,Zapata,ximena.zapata@gmail.com,3142010922,Medellín,CO,1985-01-04,2026-01-01 12:00:00,false,,60
bm_usr_003381,Catalina,Castro,catalina.castro757@gmail.com,3232176559,Bucaramanga,CO,1989-07-01,2025-11-14 12:00:00,false,,31
bm_usr_003382,Mariana,Bermúdez,mariana.bermudez@icloud.com,3217521344,Medellín,CO,2002-08-16,2026-01-14 12:00:00,false,,22
bm_usr_003383,Diana,Ospina,diana.ospina69@gmail.com,3207558049,Cali,CO,1975-01-08,2025-09-14 12:00:00,false,,45
bm_usr_003384,Diego,Restrepo,diego.restrepo61@gmail.com,3275758607,Medellín,CO,1994-09-09,2025-11-10 12:00:00,false,,45
bm_usr_003385,Ricardo,Hernández,ricardo.hernandez66@gmail.com,3020026748,Cali,CO,1980-02-23,2025-10-21 12:00:00,false,,21
bm_usr_003386,Andrés,Muñoz,andres.munoz450@gmail.com,3131799756,Barranquilla,CO,1984-02-21,2025-06-28 12:00:00,true,2025-08-05 12:00:00,229
bm_usr_003387,Esteban,Salazar,esteban.salazar75@gmail.com,3125517091,Cartagena,CO,2001-03-10,2025-10-28 12:00:00,true,2025-10-29 12:00:00,279
bm_usr_003388,Juan,Castro,juan.castro22@yahoo.com,3034279124,Cali,CO,1977-10-18,2025-09-30 12:00:00,true,2026-01-11 12:00:00,204
bm_usr_003389,Camilo,Rodríguez,camilo.rodriguez938@gmail.com,3237377347,Bogotá,CO,1973-02-01,2025-06-29 12:00:00,false,,19
bm_usr_003390,Juan,Guerrero,juan.guerrero@gmail.com,3074486719,Barranquilla,CO,1976-10-02,2025-06-22 12:00:00,false,,15
bm_usr_003391,Andrés,Arango,andres.arango881@gmail.com,3014592373,Bogotá,CO,1991-11-26,2025-10-07 12:00:00,false,,50
bm_usr_003392,Diana,Jiménez,diana.jimenez64@gmail.com,3268232961,Medellín,CO,1973-07-19,2026-06-19 12:00:00,false,,30
bm_usr_003393,Andrea,Céspedes,andrea.cespedes8@gmail.com,3091815246,Bucaramanga,CO,1976-09-16,2025-12-27 12:00:00,false,,37
bm_usr_003394,Natalia,Betancur,natalia.betancur@outlook.com,3218246471,Cali,CO,1999-06-16,2025-12-08 12:00:00,false,,11
bm_usr_003395,Tatiana,Quintero,tatiana.quintero@outlook.com,3124763615,Bogotá,CO,1989-03-19,2025-12-11 12:00:00,true,2026-04-07 12:00:00,215
bm_usr_003396,Julián,Arango,julian.arango913@gmail.com,3099065126,Cali,CO,1982-08-15,2026-01-20 12:00:00,false,,30
bm_usr_003397,Óscar,Ramírez,oscar.ramirez@gmail.com,3026088691,Barranquilla,CO,2000-02-16,2025-11-22 12:00:00,false,,37
bm_usr_003398,Ximena,Ramírez,ximena.ramirez13@gmail.com,3265514847,Manizales,CO,1996-02-06,2025-11-03 12:00:00,false,,53
bm_usr_003399,Julián,Quintero,julian.quintero18@gmail.com,3175259637,Medellín,CO,1977-06-21,2025-12-19 12:00:00,false,,44
bm_usr_003400,Sebastián,Rojas,sebastian.rojas910@hotmail.com,3032502875,Pereira,CO,1989-11-08,2025-06-26 12:00:00,true,2026-05-31 12:00:00,256
bm_usr_003401,Mateo,Ortiz,mateo.ortiz99@gmail.com,3105858656,Cartagena,CO,1985-05-13,2025-12-16 12:00:00,false,,25
bm_usr_003402,Juliana,Ospina,juliana.ospina21@gmail.com,3020291021,Bogotá,CO,1998-01-02,2025-06-10 12:00:00,false,,57
bm_usr_003403,Paula,Vargas,paula.vargas@outlook.com,3158384785,Medellín,CO,1990-09-09,2025-09-03 12:00:00,false,,44
bm_usr_003404,Natalia,Rodríguez,natalia.rodriguez@gmail.com,3106668406,Cartagena,CO,1999-10-21,2025-11-23 12:00:00,false,,37
bm_usr_003405,Mariana,Ospina,mariana.ospina738@gmail.com,3290036607,Medellín,CO,1973-01-09,2025-10-02 12:00:00,true,2026-03-28 12:00:00,285
bm_usr_003406,Luisa,González,luisa.gonzalez44@gmail.com,3275861200,Bogotá,CO,1974-03-24,2025-11-25 12:00:00,false,,29
bm_usr_003407,Camila,Quintero,camila.quintero8@gmail.com,3125689121,Bogotá,CO,1977-05-13,2025-09-10 12:00:00,false,,55
bm_usr_003408,Alejandro,Restrepo,alejandro.restrepo906@gmail.com,3262419035,Cartagena,CO,1983-03-07,2025-09-06 12:00:00,true,2026-05-04 12:00:00,232
bm_usr_003409,David,Cifuentes,david.cifuentes782@hotmail.com,3096542174,Bogotá,CO,1978-06-13,2025-11-01 12:00:00,false,,24
bm_usr_003410,Catalina,Gómez,catalina.gomez25@gmail.com,3016890265,Cali,CO,2001-05-10,2026-02-18 12:00:00,false,,31
bm_usr_003411,Natalia,Mejía,natalia.mejia12@gmail.com,3119662823,Bogotá,CO,1998-08-16,2025-11-30 12:00:00,false,,60
bm_usr_003412,Valentina,Betancur,valentina.betancur@outlook.com,3167849124,Bogotá,CO,1982-11-09,2025-06-10 12:00:00,false,,24
bm_usr_003413,Óscar,Jiménez,oscar.jimenez@hotmail.com,3219577807,Bucaramanga,CO,1987-01-19,2025-09-23 12:00:00,false,,35
bm_usr_003414,María,López,maria.lopez81@gmail.com,3288494688,Bucaramanga,CO,1989-08-06,2025-07-20 12:00:00,false,,42
bm_usr_003415,Valentina,Rodríguez,valentina.rodriguez4@gmail.com,3104429006,Bogotá,CO,1982-11-11,2025-04-29 12:00:00,true,2025-08-24 12:00:00,277
bm_usr_003416,Daniel,Vargas,daniel.vargas13@gmail.com,3215656428,Medellín,CO,1993-05-28,2026-03-01 12:00:00,false,,57
bm_usr_003417,Manuela,Valencia,manuela.valencia897@gmail.com,3246284472,Barranquilla,CO,1982-09-19,2025-07-14 12:00:00,false,,31
bm_usr_003418,María,Mejía,maria.mejia26@gmail.com,3114231255,Bogotá,CO,1973-10-05,2025-10-15 12:00:00,false,,33
bm_usr_003419,Valentina,Jiménez,valentina.jimenez@hotmail.com,3283086068,Bogotá,CO,1980-10-23,2025-09-12 12:00:00,false,,22
bm_usr_003420,Andrea,Mejía,andrea.mejia@hotmail.com,3248480786,Bogotá,CO,1979-04-16,2025-10-16 12:00:00,false,,29
bm_usr_003421,Cristian,Martínez,cristian.martinez61@hotmail.com,3187692462,Medellín,CO,2000-12-14,2026-02-25 12:00:00,false,,11
bm_usr_003422,Laura,Mejía,laura.mejia70@outlook.com,3101991164,Bucaramanga,CO,1983-12-10,2025-11-29 12:00:00,false,,40
bm_usr_003423,Carlos,Suárez,carlos.suarez67@hotmail.com,3165708567,Medellín,CO,1980-02-13,2025-08-31 12:00:00,false,,48
bm_usr_003424,Ximena,Valencia,ximena.valencia47@gmail.com,3290779284,Bogotá,CO,1989-04-07,2025-08-18 12:00:00,false,,37
bm_usr_003425,Luisa,Jiménez,luisa.jimenez18@hotmail.com,3138353871,Cali,CO,1976-07-03,2025-07-01 12:00:00,true,2025-11-19 12:00:00,238
bm_usr_003426,Diana,Vargas,diana.vargas46@outlook.com,3131866152,Barranquilla,CO,1992-01-06,2025-10-24 12:00:00,false,,46
bm_usr_003427,Julián,Betancur,julian.betancur@outlook.com,3087395792,Bogotá,CO,1993-03-28,2025-10-20 12:00:00,false,,23
bm_usr_003428,David,Gómez,david.gomez@hotmail.com,3121305314,Bogotá,CO,1974-02-23,2025-12-04 12:00:00,true,2026-05-09 12:00:00,266
bm_usr_003429,Daniela,Restrepo,daniela.restrepo856@gmail.com,3165566752,Bogotá,CO,1984-07-12,2025-11-19 12:00:00,false,,31
bm_usr_003430,Daniel,Castro,daniel.castro30@hotmail.com,3290959019,Bogotá,CO,1981-03-24,2025-10-16 12:00:00,false,,33
bm_usr_003431,Nicolás,Mejía,nicolas.mejia30@gmail.com,3024531761,Cali,CO,2002-04-22,2025-09-06 12:00:00,false,,49
bm_usr_003432,Julián,Castro,julian.castro33@gmail.com,3097667436,Cali,CO,2005-05-05,2026-03-07 12:00:00,false,,11
bm_usr_003433,Daniel,Martínez,daniel.martinez@outlook.com,3104269009,Bogotá,CO,1991-09-17,2025-11-13 12:00:00,false,,36
bm_usr_003434,Felipe,Suárez,felipe.suarez@gmail.com,3223146925,Bogotá,CO,1980-05-24,2025-09-03 12:00:00,false,,15
bm_usr_003435,Andrés,Valencia,andres.valencia355@gmail.com,3020251617,Pereira,CO,1997-11-12,2025-12-02 12:00:00,false,,48
bm_usr_003436,Sara,González,sara.gonzalez@outlook.com,3218880959,Cali,CO,1980-11-07,2025-08-28 12:00:00,false,,37
bm_usr_003437,Carolina,Vargas,carolina.vargas20@gmail.com,3231369108,Bogotá,CO,1991-02-20,2025-12-18 12:00:00,false,,50
bm_usr_003438,Mateo,Hernández,mateo.hernandez624@gmail.com,3045009641,Barranquilla,CO,2003-09-21,2026-01-05 12:00:00,false,,55
bm_usr_003439,Santiago,Salazar,santiago.salazar75@proton.me,3120933946,Cali,CO,1982-03-19,2025-09-05 12:00:00,true,2026-07-10 12:00:00,213
bm_usr_003440,Cristian,Muñoz,cristian.munoz95@gmail.com,3247454834,Barranquilla,CO,1991-04-25,2026-01-05 12:00:00,false,,22
bm_usr_003441,Daniela,Cifuentes,daniela.cifuentes685@gmail.com,3065668349,Bucaramanga,CO,1973-07-22,2025-10-20 12:00:00,true,2026-06-14 12:00:00,246
bm_usr_003442,Isabella,Castro,isabella.castro855@gmail.com,3165649596,Medellín,CO,1977-11-05,2025-07-05 12:00:00,true,2026-01-20 12:00:00,230
bm_usr_003443,Catalina,Peña,catalina.pena615@gmail.com,3162829155,Bogotá,CO,1974-08-04,2025-12-22 12:00:00,false,,44
bm_usr_003444,Manuela,Mejía,manuela.mejia30@outlook.com,3242542463,Bogotá,CO,1998-06-28,2025-08-23 12:00:00,false,,15
bm_usr_003445,Camilo,Rodríguez,camilo.rodriguez27@outlook.com,3124606101,Cali,CO,1996-05-23,2026-01-22 12:00:00,false,,24
bm_usr_003446,David,Quintero,david.quintero22@hotmail.com,3264580614,Medellín,CO,1977-12-02,2025-08-19 12:00:00,true,2026-03-18 12:00:00,198
bm_usr_003447,Felipe,Moreno,felipe.moreno496@gmail.com,3272384831,Bogotá,CO,2005-02-06,2025-09-15 12:00:00,false,,26
bm_usr_003448,Luisa,Guerrero,luisa.guerrero978@hotmail.com,3275043104,Bogotá,CO,2005-02-23,2025-11-11 12:00:00,false,,54
bm_usr_003449,Paula,Peña,paula.pena29@gmail.com,3136185248,Bogotá,CO,2000-06-28,2025-10-19 12:00:00,true,2026-06-19 12:00:00,230
bm_usr_003450,Catalina,Cárdenas,catalina.cardenas253@gmail.com,3108907027,Pereira,CO,2005-05-20,2026-02-20 12:00:00,false,,27
bm_usr_003451,Ximena,Rojas,ximena.rojas@gmail.com,3199698037,Bogotá,CO,2003-03-27,2026-01-13 12:00:00,false,,31
bm_usr_003452,Daniel,Cárdenas,daniel.cardenas357@gmail.com,3265775592,Medellín,CO,1985-06-24,2026-05-28 12:00:00,false,,25
bm_usr_003453,Juliana,Castro,juliana.castro@gmail.com,3246117305,Bogotá,CO,1975-04-14,2025-08-16 12:00:00,false,,48
bm_usr_003454,Santiago,Ramírez,santiago.ramirez56@gmail.com,3206540390,Cali,CO,1988-03-08,2025-11-20 12:00:00,false,,21
bm_usr_003455,Daniel,Zapata,daniel.zapata768@gmail.com,3132175024,Bogotá,CO,1996-10-21,2025-11-18 12:00:00,false,,50
bm_usr_003456,Julián,Ortiz,julian.ortiz324@gmail.com,3224686175,Cartagena,CO,2005-12-27,2025-12-19 12:00:00,false,,24
bm_usr_003457,Andrés,Cárdenas,andres.cardenas272@gmail.com,3027380614,Barranquilla,CO,2004-04-24,2026-01-31 12:00:00,true,2026-07-04 12:00:00,240
bm_usr_003458,Ximena,Restrepo,ximena.restrepo@icloud.com,3260491498,Bogotá,CO,2001-11-16,2025-10-03 12:00:00,true,2025-10-27 12:00:00,256
bm_usr_003459,Ricardo,Ospina,ricardo.ospina@proton.me,3118491383,Cali,CO,1993-12-21,2025-07-09 12:00:00,true,2025-09-29 12:00:00,244
bm_usr_003460,Miguel,Quintero,miguel.quintero@hotmail.com,3214169528,Barranquilla,CO,1993-08-01,2025-11-02 12:00:00,false,,10
bm_usr_003461,Andrés,Arango,andres.arango@outlook.com,3202469939,Bogotá,CO,1998-12-18,2026-04-21 12:00:00,false,,32
bm_usr_003462,Julián,Rojas,julian.rojas64@gmail.com,3189499910,Barranquilla,CO,1993-11-14,2025-10-30 12:00:00,false,,27
bm_usr_003463,Ximena,Rodríguez,ximena.rodriguez44@gmail.com,3277404404,Cali,CO,1994-09-02,2025-08-03 12:00:00,false,,20
bm_usr_003464,Luisa,Betancur,luisa.betancur442@gmail.com,3036556341,Cali,CO,1996-06-20,2026-03-13 12:00:00,true,2026-03-24 12:00:00,241
bm_usr_003465,Julián,Betancur,julian.betancur691@outlook.com,3207188144,Pereira,CO,1976-01-27,2026-01-30 12:00:00,true,2026-04-24 12:00:00,236
bm_usr_003466,Felipe,Cárdenas,felipe.cardenas893@gmail.com,3097379988,Cartagena,CO,1976-09-10,2026-02-06 12:00:00,false,,50
bm_usr_003467,Juan,Castro,juan.castro941@gmail.com,3294709415,Bogotá,CO,2000-01-28,2025-12-15 12:00:00,false,,46
bm_usr_003468,Juliana,Cárdenas,juliana.cardenas674@gmail.com,3096109437,Medellín,CO,1985-07-17,2025-12-07 12:00:00,false,,23
bm_usr_003469,Laura,Rodríguez,laura.rodriguez128@gmail.com,3100296838,Bogotá,CO,1977-10-12,2025-08-26 12:00:00,false,,51
bm_usr_003470,Sara,Muñoz,sara.munoz93@gmail.com,3040144068,Bogotá,CO,1986-11-10,2026-04-11 12:00:00,false,,50
bm_usr_003471,Luisa,Rodríguez,luisa.rodriguez65@outlook.com,3215375881,Bogotá,CO,2001-10-04,2026-02-19 12:00:00,false,,30
bm_usr_003472,Felipe,Guerrero,felipe.guerrero39@hotmail.com,3187693826,Cali,CO,1999-05-02,2025-08-25 12:00:00,true,2026-03-23 12:00:00,260
bm_usr_003473,Daniela,Ospina,daniela.ospina@gmail.com,3005234370,Bogotá,CO,1996-08-19,2025-12-07 12:00:00,false,,45
bm_usr_003474,Nicolás,Ortiz,nicolas.ortiz463@gmail.com,3061397342,Medellín,CO,1972-05-10,2025-07-24 12:00:00,false,,52
bm_usr_003475,Daniel,Martínez,daniel.martinez893@gmail.com,3255596979,Cali,CO,1987-09-27,2025-12-15 12:00:00,false,,12
bm_usr_003476,Daniel,Valencia,daniel.valencia865@gmail.com,3269675530,Bogotá,CO,1993-06-05,2025-08-02 12:00:00,false,,32
bm_usr_003477,Daniel,López,daniel.lopez741@gmail.com,3263272965,Medellín,CO,2005-05-08,2025-12-20 12:00:00,true,2026-02-02 12:00:00,209
bm_usr_003478,Andrés,Ramírez,andres.ramirez@icloud.com,3059374831,Medellín,CO,2002-04-16,2026-02-17 12:00:00,false,,58
bm_usr_003479,Natalia,Rodríguez,natalia.rodriguez35@gmail.com,3111792842,Medellín,CO,1976-11-07,2025-11-29 12:00:00,false,,20
bm_usr_003480,Felipe,Bermúdez,felipe.bermudez878@gmail.com,3041620336,Bogotá,CO,2003-09-12,2025-12-10 12:00:00,false,,49
bm_usr_003481,Juliana,Quintero,juliana.quintero@gmail.com,3225336856,Barranquilla,CO,1974-02-23,2025-12-02 12:00:00,true,2026-07-02 12:00:00,232
bm_usr_003482,Daniel,Arango,daniel.arango103@gmail.com,3281097688,Bogotá,CO,1986-02-13,2025-11-25 12:00:00,false,,29
bm_usr_003483,Andrés,Peña,andres.pena23@gmail.com,3293897701,Cartagena,CO,1976-03-03,2025-09-24 12:00:00,true,2026-04-05 12:00:00,249
bm_usr_003484,Camila,Valencia,camila.valencia96@icloud.com,3233505777,Bogotá,CO,1991-06-04,2026-01-31 12:00:00,false,,28
bm_usr_003485,Camila,Ospina,camila.ospina@hotmail.com,3088899026,Pereira,CO,1992-09-12,2025-08-04 12:00:00,false,,26
bm_usr_003486,Luisa,Ortiz,luisa.ortiz@hotmail.com,3258296589,Bogotá,CO,1992-10-08,2025-09-22 12:00:00,false,,33
bm_usr_003487,Daniel,Valencia,daniel.valencia678@gmail.com,3058756260,Bogotá,CO,1992-07-17,2025-12-05 12:00:00,false,,23
bm_usr_003488,Alejandro,Hernández,alejandro.hernandez@outlook.com,3272122438,Bogotá,CO,1997-03-19,2025-07-20 12:00:00,false,,52
bm_usr_003489,Mariana,Martínez,mariana.martinez@gmail.com,3237888729,Bogotá,CO,1987-08-19,2025-09-06 12:00:00,false,,54
bm_usr_003490,Alejandro,Bermúdez,alejandro.bermudez@hotmail.com,3235066061,Barranquilla,CO,2003-04-19,2025-12-04 12:00:00,true,2026-07-05 12:00:00,227
bm_usr_003491,Camila,Guerrero,camila.guerrero33@outlook.com,3172169147,Cartagena,CO,1979-09-27,2025-12-01 12:00:00,false,,20
bm_usr_003492,Isabella,Restrepo,isabella.restrepo14@hotmail.com,3299913262,Cartagena,CO,1973-01-25,2025-11-14 12:00:00,false,,33
bm_usr_003493,Fabián,Rojas,fabian.rojas797@gmail.com,3283882390,Bucaramanga,CO,1983-03-12,2025-11-17 12:00:00,false,,17
bm_usr_003494,Catalina,Rojas,catalina.rojas@hotmail.com,3115048895,Medellín,CO,1990-10-06,2026-01-19 12:00:00,false,,5
bm_usr_003495,Carlos,Gómez,carlos.gomez@gmail.com,3271821992,Bogotá,CO,1973-04-02,2025-12-25 12:00:00,false,,22
bm_usr_003496,Natalia,Gómez,natalia.gomez18@gmail.com,3000062230,Bogotá,CO,1995-03-04,2025-12-22 12:00:00,true,2026-01-14 12:00:00,214
bm_usr_003497,Felipe,Salazar,felipe.salazar666@gmail.com,3202453599,Bucaramanga,CO,1991-10-04,2025-10-31 12:00:00,false,,10
bm_usr_003498,David,Guerrero,david.guerrero348@gmail.com,3281634443,Cartagena,CO,1987-11-28,2025-11-11 12:00:00,false,,21
bm_usr_003499,Natalia,Martínez,natalia.martinez@proton.me,3265425760,Medellín,CO,1999-05-10,2026-02-15 12:00:00,false,,21
bm_usr_003500,Esteban,Quintero,esteban.quintero25@outlook.com,3150028346,Cali,CO,1979-07-18,2025-04-19 12:00:00,false,,48
bm_usr_003501,Tatiana,Mejía,tatiana.mejia94@hotmail.com,3121298380,Bucaramanga,CO,1987-08-11,2026-01-01 12:00:00,false,,7
bm_usr_003502,Isabella,Suárez,isabella.suarez76@hotmail.com,3176071464,Bogotá,CO,1977-12-11,2025-07-31 12:00:00,true,2026-06-14 12:00:00,261
bm_usr_003503,Nicolás,Cárdenas,nicolas.cardenas12@hotmail.com,3095775615,Medellín,CO,1992-05-08,2025-11-26 12:00:00,false,,44
bm_usr_003504,Valentina,Cárdenas,valentina.cardenas42@hotmail.com,3207353824,Bogotá,CO,2006-12-06,2025-12-22 12:00:00,true,2026-06-28 12:00:00,239
bm_usr_003505,Camilo,Cárdenas,camilo.cardenas55@gmail.com,3262794698,Bogotá,CO,1976-05-02,2026-01-09 12:00:00,false,,45
bm_usr_003506,Felipe,Cárdenas,felipe.cardenas33@gmail.com,3047652063,Bogotá,CO,1997-10-09,2025-11-24 12:00:00,false,,11
bm_usr_003507,Fabián,Salazar,fabian.salazar@gmail.com,3056714660,Bogotá,CO,1989-08-10,2026-02-04 12:00:00,true,2026-07-20 12:00:00,216
bm_usr_003508,Sara,Vargas,sara.vargas@outlook.com,3018707999,Bogotá,CO,2006-04-17,2025-10-13 12:00:00,false,,52
bm_usr_003509,Ricardo,Martínez,ricardo.martinez908@gmail.com,3283468055,Bogotá,CO,2004-09-22,2026-02-21 12:00:00,false,,17
bm_usr_003510,Juliana,Hernández,juliana.hernandez48@gmail.com,3002685514,Medellín,CO,2004-12-27,2025-11-19 12:00:00,false,,25
bm_usr_003511,Santiago,Mejía,santiago.mejia310@gmail.com,3280913465,Medellín,CO,1987-03-25,2025-11-16 12:00:00,true,2026-01-18 12:00:00,215
bm_usr_003512,Juliana,Mejía,juliana.mejia52@outlook.com,3245013811,Medellín,CO,1986-03-11,2025-12-01 12:00:00,false,,20
bm_usr_003513,Isabella,Céspedes,isabella.cespedes845@gmail.com,3180454246,Bogotá,CO,1999-07-20,2025-12-11 12:00:00,false,,31
bm_usr_003514,María,López,maria.lopez@yahoo.com,3167336455,Bogotá,CO,1990-10-05,2025-11-18 12:00:00,true,2025-12-06 12:00:00,182
bm_usr_003515,Diego,Cárdenas,diego.cardenas565@gmail.com,3102282976,Bogotá,CO,1979-01-21,2025-11-27 12:00:00,false,,33
bm_usr_003516,Diana,Cifuentes,diana.cifuentes43@gmail.com,3171415406,Cartagena,CO,1997-01-05,2026-04-02 12:00:00,false,,6
bm_usr_003517,Luisa,Cárdenas,luisa.cardenas@hotmail.com,3040015216,Bogotá,CO,1993-12-04,2025-10-21 12:00:00,false,,43
bm_usr_003518,Laura,Rodríguez,laura.rodriguez54@proton.me,3020365898,Medellín,CO,2006-07-09,2026-01-15 12:00:00,false,,48
bm_usr_003519,Alejandro,Quintero,alejandro.quintero@gmail.com,3231770393,Cali,CO,1995-01-14,2025-09-18 12:00:00,false,,25
bm_usr_003520,Carolina,Cárdenas,carolina.cardenas@hotmail.com,3168002412,Cali,CO,1981-10-28,2025-06-19 12:00:00,true,2026-01-09 12:00:00,288
bm_usr_003521,Felipe,Valencia,felipe.valencia@outlook.com,3121154877,Bogotá,CO,1987-03-07,2025-12-14 12:00:00,false,,52
bm_usr_003522,Manuela,Restrepo,manuela.restrepo465@outlook.com,3251243461,Bogotá,CO,2003-08-27,2025-07-26 12:00:00,true,2025-10-20 12:00:00,252
bm_usr_003523,Nicolás,Suárez,nicolas.suarez184@gmail.com,3238631523,Medellín,CO,1979-09-15,2025-08-14 12:00:00,false,,20
bm_usr_003524,Óscar,Peña,oscar.pena@outlook.com,3290702513,Pereira,CO,1983-10-24,2025-11-02 12:00:00,false,,44
bm_usr_003525,Tatiana,Céspedes,tatiana.cespedes392@gmail.com,3164285774,Bogotá,CO,1988-10-06,2025-09-09 12:00:00,false,,43
bm_usr_003526,Diana,Moreno,diana.moreno@gmail.com,3123532667,Bogotá,CO,1987-03-14,2026-04-01 12:00:00,true,2026-05-04 12:00:00,254
bm_usr_003527,Ximena,Bermúdez,ximena.bermudez@gmail.com,3267479572,Barranquilla,CO,1997-01-23,2025-08-11 12:00:00,true,2026-03-18 12:00:00,279
bm_usr_003528,Diego,Castro,diego.castro@gmail.com,3202872953,Bogotá,CO,2000-11-28,2026-02-16 12:00:00,false,,38
bm_usr_003529,Camilo,Arango,camilo.arango@gmail.com,3107334848,Pereira,CO,1979-02-15,2025-05-14 12:00:00,false,,56
bm_usr_003530,Sebastián,Muñoz,sebastian.munoz940@gmail.com,3256671368,Medellín,CO,1979-07-05,2025-08-04 12:00:00,false,,26
bm_usr_003531,Juliana,Ospina,juliana.ospina67@gmail.com,3050706246,Bogotá,CO,1987-12-05,2025-07-29 12:00:00,false,,48
bm_usr_003532,Daniel,Céspedes,daniel.cespedes687@hotmail.com,3023188167,Bogotá,CO,2002-12-07,2025-11-25 12:00:00,false,,10
bm_usr_003533,Camilo,Salazar,camilo.salazar86@outlook.com,3252374411,Bogotá,CO,2003-12-09,2025-09-26 12:00:00,true,2026-06-24 12:00:00,218
bm_usr_003534,Alejandra,Ospina,alejandra.ospina57@gmail.com,3224021896,Medellín,CO,1976-12-17,2025-09-03 12:00:00,false,,27
